UF,Município,Nome Município,Distrito,Nome Distrito,Subdistrito,Nome Subdistrito,Arquivo
BA,2916856,Itatim,05,Itatim,00,,29168560500
BA,2916906,Itiruçu,05,Itiruçu,00,,29169060500
BA,2917003,Itiúba,05,Itiúba,00,,29170030500
BA,2917102,Itororó,05,Itororó,00,,29171020500
BA,2917102,Itororó,10,Itati,00,,29171021000
BA,2917102,Itororó,15,Rio do Meio,00,,29171021500
BA,2917201,Ituaçu,05,Ituaçu,00,,29172010500
BA,2917201,Ituaçu,30,Tranqueiras,00,,29172013000
BA,2917300,Ituberá,05,Ituberá,00,,29173000500
BA,2917334,Iuiú,05,Iuiú,00,,29173340500
BA,2917359,Jaborandi,05,Jaborandi,00,,29173590500
BA,2917409,Jacaraci,05,Jacaraci,00,,29174090500
BA,2917409,Jacaraci,10,Irundiara,00,,29174091000
BA,2917409,Jacaraci,15,Paiol,00,,29174091500
BA,2917508,Jacobina,05,Jacobina,00,,29175080500
BA,2917508,Jacobina,10,Catinga do Moura,00,,29175081000
BA,2917508,Jacobina,15,Itaitu,00,,29175081500
BA,2917508,Jacobina,20,Itapeipu,00,,29175082000
BA,2917508,Jacobina,26,Junco,00,,29175082600
BA,2917607,Jaguaquara,05,Jaguaquara,00,,29176070500
BA,2917607,Jaguaquara,15,Ipiúna,00,,29176071500
BA,2917706,Jaguarari,05,Jaguarari,00,,29177060500
BA,2917706,Jaguarari,08,Pilar,00,,29177060800
BA,2917706,Jaguarari,10,Juacema,00,,29177061000
BA,2917805,Jaguaripe,05,Jaguaripe,00,,29178050500
BA,2917805,Jaguaripe,10,Camassandi,00,,29178051000
BA,2917805,Jaguaripe,15,Cunhangi,00,,29178051500
BA,2917805,Jaguaripe,20,Jacuruna,00,,29178052000
BA,2917805,Jaguaripe,26,Pirajuia,00,,29178052600
BA,2917904,Jandaíra,05,Jandaíra,00,,29179040500
BA,2917904,Jandaíra,10,Abadia,00,,29179041000
BA,2917904,Jandaíra,15,Itanhi,00,,29179041500
BA,2917904,Jandaíra,20,Mangue Seco,00,,29179042000
BA,2918001,Jequié,05,Jequié,00,,29180010500
BA,2918001,Jequié,10,Baixão,00,,29180011000
BA,2918001,Jequié,15,Boaçu,00,,29180011500
BA,2918001,Jequié,18,Florestal,00,,29180011800
BA,2918001,Jequié,20,Itaibó,00,,29180012000
BA,2918001,Jequié,25,Itajuru,00,,29180012500
BA,2918001,Jequié,28,Monte Branco,00,,29180012800
BA,2918001,Jequié,30,Oriente Novo,00,,29180013000
BA,2918100,Jeremoabo,05,Jeremoabo,00,,29181000500
BA,2918100,Jeremoabo,10,Canché,00,,29181001000
BA,2918209,Jiquiriçá,05,Jiquiriçá,00,,29182090500
BA,2918308,Jitaúna,05,Jitaúna,00,,29183080500
BA,2918357,João Dourado,05,João Dourado,00,,29183570500
BA,2918407,Juazeiro,05,Juazeiro,00,,29184070500
BA,2918407,Juazeiro,07,Abóbora,00,,29184070700
BA,2918407,Juazeiro,10,Carnaíba do Sertão,00,,29184071000
BA,2918407,Juazeiro,15,Itamotinga,00,,29184071500
BA,2918407,Juazeiro,20,Junco,00,,29184072000
BA,2918407,Juazeiro,25,Juremal,00,,29184072500
BA,2918407,Juazeiro,30,Massaroca,00,,29184073000
BA,2918407,Juazeiro,35,Pinhões,00,,29184073500
BA,2918456,Jucuruçu,05,Jucuruçu,00,,29184560500
BA,2918506,Jussara,05,Jussara,00,,29185060500
BA,2918506,Jussara,07,Queimada Nova,00,,29185060700
BA,2918506,Jussara,10,Recife,00,,29185061000
BA,2918555,Jussari,05,Jussari,00,,29185550500
BA,2918605,Jussiape,05,Jussiape,00,,29186050500
BA,2918605,Jussiape,10,Caraguataí,00,,29186051000
BA,2918704,Lafaiete Coutinho,05,Lafaiete Coutinho,00,,29187040500
BA,2918753,Lagoa Real,05,Lagoa Real,00,,29187530500
BA,2918803,Laje,05,Laje,00,,29188030500
BA,2918803,Laje,10,Capão,00,,29188031000
BA,2918803,Laje,15,Engenheiro Pontes,00,,29188031500
BA,2918902,Lajedão,05,Lajedão,00,,29189020500
BA,2919009,Lajedinho,05,Lajedinho,00,,29190090500
BA,2919058,Lajedo do Tabocal,05,Lajedo do Tabocal,00,,29190580500
BA,2919108,Lamarão,05,Lamarão,00,,29191080500
BA,2919157,Lapão,05,Lapão,00,,29191570500
BA,2919207,Lauro de Freitas,05,Lauro de Freitas,00,,29192070500
BA,2919306,Lençóis,05,Lençóis,00,,29193060500
BA,2919306,Lençóis,10,Afrânio Peixoto,00,,29193061000
BA,2919306,Lençóis,15,Coronel Octaviano Alves,00,,29193061500
BA,2919405,Licínio de Almeida,05,Licínio de Almeida,00,,29194050500
BA,2919405,Licínio de Almeida,10,Tauape,00,,29194051000
BA,2919504,Livramento de Nossa Senhora,05,Livramento de Nossa Senhora,00,,29195040500
BA,2919504,Livramento de Nossa Senhora,10,Iguatemi,00,,29195041000
BA,2919504,Livramento de Nossa Senhora,15,Itanagé,00,,29195041500
BA,2919504,Livramento de Nossa Senhora,20,São Timóteo,00,,29195042000
BA,2919553,Luís Eduardo Magalhães,05,Luís Eduardo Magalhães,00,,29195530500
BA,2919603,Macajuba,05,Macajuba,00,,29196030500
BA,2919603,Macajuba,21,Nova Cruz,00,,29196032100
BA,2919603,Macajuba,26,Santa Luzia,00,,29196032600
BA,2919702,Macarani,05,Macarani,00,,29197020500
BA,2919801,Macaúbas,05,Macaúbas,00,,29198010500
BA,2919801,Macaúbas,10,Canatiba,00,,29198011000
BA,2919801,Macaúbas,15,Lagoa Clara,00,,29198011500
BA,2919900,Macururé,05,Macururé,00,,29199000500
BA,2919926,Madre de Deus,05,Madre de Deus,00,,29199260500
BA,2919959,Maetinga,05,Maetinga,00,,29199590500
BA,2920007,Maiquinique,05,Maiquinique,00,,29200070500
BA,2920106,Mairi,05,Mairi,00,,29201060500
BA,2920106,Mairi,10,Angico,00,,29201061000
BA,2920205,Malhada,05,Malhada,00,,29202050500
BA,2920205,Malhada,10,Canabrava,00,,29202051000
BA,2920205,Malhada,15,Parateca,00,,29202051500
BA,2920304,Malhada de Pedras,05,Malhada de Pedras,00,,29203040500
BA,2920403,Manoel Vitorino,05,Manoel Vitorino,00,,29204030500
BA,2920403,Manoel Vitorino,10,Catingal,00,,29204031000
BA,2920452,Mansidão,05,Mansidão,00,,29204520500
BA,2920452,Mansidão,10,Aroeiras,00,,29204521000
BA,2920502,Maracás,05,Maracás,00,,29205020500
BA,2920601,Maragogipe,05,Maragogipe,00,,29206010500
BA,2920601,Maragogipe,10,Coqueiros,00,,29206011000
BA,2920601,Maragogipe,15,Guaí,00,,29206011500
BA,2920601,Maragogipe,20,Guapira,00,,29206012000
BA,2920601,Maragogipe,25,Nagé,00,,29206012500
BA,2920601,Maragogipe,30,São Roque do Paraguaçu,00,,29206013000
BA,2920700,Maraú,05,Maraú,00,,29207000500
BA,2920700,Maraú,10,Ibiaçu,00,,29207001000
BA,2920700,Maraú,15,Piabanha,00,,29207001500
BA,2920809,Marcionílio Souza,05,Marcionílio Souza,00,,29208090500
BA,2920809,Marcionílio Souza,10,Juraci,00,,29208091000
BA,2920908,Mascote,05,Mascote,00,,29209080500
BA,2920908,Mascote,11,Pimenta,00,,29209081100
BA,2920908,Mascote,16,São João do Paraíso,00,,29209081600
BA,2920908,Mascote,25,Teixeira do Progresso,00,,29209082500
BA,2921005,Mata de São João,05,Mata de São João,00,,29210050500
BA,2921005,Mata de São João,10,Açu da Torre,00,,29210051000
BA,2921005,Mata de São João,15,Amado Bahia,00,,29210051500
BA,2921054,Matina,05,Matina,00,,29210540500
BA,2921104,Medeiros Neto,05,Medeiros Neto,00,,29211040500
BA,2921104,Medeiros Neto,10,Itupeva,00,,29211041000
BA,2921104,Medeiros Neto,15,Nova Lídice,00,,29211041500
BA,2921203,Miguel Calmon,05,Miguel Calmon,00,,29212030500
BA,2921203,Miguel Calmon,10,Itapura,00,,29212031000
BA,2921203,Miguel Calmon,15,Tapiranga,00,,29212031500
BA,2921302,Milagres,05,Milagres,00,,29213020500
BA,2921302,Milagres,10,Tartaruga,00,,29213021000
BA,2921401,Mirangaba,05,Mirangaba,00,,29214010500
BA,2921401,Mirangaba,10,Nuguaçu,00,,29214011000
BA,2921401,Mirangaba,13,Canabrava,00,,29214011300
BA,2921401,Mirangaba,15,Taquarandi,00,,29214011500
BA,2921450,Mirante,05,Mirante,00,,29214500500
BA,2921500,Monte Santo,05,Monte Santo,00,,29215000500
BA,2921609,Morpará,05,Morpará,00,,29216090500
BA,2921609,Morpará,10,Quixaba,00,,29216091000
BA,2921708,Morro do Chapéu,05,Morro do Chapéu,00,,29217080500
BA,2921708,Morro do Chapéu,10,Camirim,00,,29217081000
BA,2921708,Morro do Chapéu,15,Dias Coelho,00,,29217081500
BA,2921708,Morro do Chapéu,20,Duas Barras do Morro,00,,29217082000
BA,2921708,Morro do Chapéu,22,Icó,00,,29217082200
BA,2921708,Morro do Chapéu,24,Tamboril,00,,29217082400
BA,2921708,Morro do Chapéu,30,Ventura,00,,29217083000
BA,2921807,Mortugaba,05,Mortugaba,00,,29218070500
BA,2921906,Mucugê,05,Mucugê,00,,29219060500
BA,2921906,Mucugê,10,Guiné,00,,29219061000
BA,2921906,Mucugê,15,João Correia,00,,29219061500
BA,2922003,Mucuri,05,Mucuri,00,,29220030500
BA,2922003,Mucuri,10,Ibiranhém,00,,29220031000
BA,2922003,Mucuri,12,Itabatã,00,,29220031200
BA,2922003,Mucuri,15,Taquarinha,00,,29220031500
BA,2922052,Mulungu do Morro,05,Mulungu do Morro,00,,29220520500
BA,2922052,Mulungu do Morro,10,Canudos,00,,29220521000
BA,2922052,Mulungu do Morro,15,Várzea do Cerco,00,,29220521500
BA,2922102,Mundo Novo,05,Mundo Novo,00,,29221020500
BA,2922102,Mundo Novo,10,Alto Bonito,00,,29221021000
BA,2922102,Mundo Novo,15,Ibiaporã,00,,29221021500
BA,2922102,Mundo Novo,20,Indaí,00,,29221022000
BA,2922201,Muniz Ferreira,05,Muniz Ferreira,00,,29222010500
BA,2922201,Muniz Ferreira,10,Onha,00,,29222011000
BA,2922250,Muquém de São Francisco,05,Muquém de São Francisco,00,,29222500500
BA,2922300,Muritiba,05,Muritiba,00,,29223000500
BA,2922300,Muritiba,20,Itaporã,00,,29223002000
BA,2922409,Mutuípe,05,Mutuípe,00,,29224090500
BA,2922508,Nazaré,05,Nazaré,00,,29225080500
BA,2922607,Nilo Peçanha,05,Nilo Peçanha,00,,29226070500
BA,2922656,Nordestina,05,Nordestina,00,,29226560500
BA,2922706,Nova Canaã,05,Nova Canaã,00,,29227060500
BA,2922706,Nova Canaã,10,Itajaí,00,,29227061000
BA,2922730,Nova Fátima,05,Nova Fátima,00,,29227300500
BA,2922755,Nova Ibiá,05,Nova Ibiá,00,,29227550500
BA,2922805,Nova Itarana,05,Nova Itarana,00,,29228050500
BA,2922854,Nova Redenção,05,Nova Redenção,00,,29228540500
BA,2922904,Nova Soure,05,Nova Soure,00,,29229040500
BA,2923001,Nova Viçosa,05,Nova Viçosa,00,,29230010500
BA,2923001,Nova Viçosa,10,Argolo,00,,29230011000
BA,2923001,Nova Viçosa,15,Helvécia,00,,29230011500
BA,2923001,Nova Viçosa,25,Posto da Mata,00,,29230012500
BA,2923035,Novo Horizonte,05,Novo Horizonte,00,,29230350500
BA,2923035,Novo Horizonte,10,Brejo Luiza de Brito,00,,29230351000
BA,2923035,Novo Horizonte,15,Remédios,00,,29230351500
BA,2923050,Novo Triunfo,05,Novo Triunfo,00,,29230500500
BA,2923100,Olindina,05,Olindina,00,,29231000500
BA,2923209,Oliveira dos Brejinhos,05,Oliveira dos Brejinhos,00,,29232090500
BA,2923209,Oliveira dos Brejinhos,10,Bom Sossego,00,,29232091000
BA,2923209,Oliveira dos Brejinhos,15,Ipuçaba,00,,29232091500
BA,2923308,Ouriçangas,05,Ouriçangas,00,,29233080500
BA,2923357,Ourolândia,05,Ourolândia,00,,29233570500
BA,2923407,Palmas de Monte Alto,05,Palmas de Monte Alto,00,,29234070500
BA,2923407,Palmas de Monte Alto,15,Espraiado,00,,29234071500
BA,2923407,Palmas de Monte Alto,20,Pinga Fogo,00,,29234072000
BA,2923407,Palmas de Monte Alto,25,Rancho das Mães,00,,29234072500
BA,2923506,Palmeiras,05,Palmeiras,00,,29235060500
BA,2923506,Palmeiras,10,Caeté-Açu,00,,29235061000
BA,2923605,Paramirim,05,Paramirim,00,,29236050500
BA,2923605,Paramirim,10,Canabravinha,00,,29236051000
BA,2923704,Paratinga,05,Paratinga,00,,29237040500
BA,2923704,Paratinga,10,Águas do Paulista,00,,29237041000
BA,2923803,Paripiranga,05,Paripiranga,00,,29238030500
BA,2923803,Paripiranga,10,Conceição de Campinas,00,,29238031000
BA,2923902,Pau Brasil,05,Pau Brasil,00,,29239020500
BA,2924009,Paulo Afonso,05,Paulo Afonso,00,,29240090500
BA,2924058,Pé de Serra,05,Pé de Serra,00,,29240580500
BA,2924108,Pedrão,05,Pedrão,00,,29241080500
BA,2924207,Pedro Alexandre,05,Pedro Alexandre,00,,29242070500
BA,2924306,Piatã,05,Piatã,00,,29243060500
BA,2924306,Piatã,10,Cabrália,00,,29243061000
BA,2924306,Piatã,15,Inúbia,00,,29243061500
BA,2924405,Pilão Arcado,05,Pilão Arcado,00,,29244050500
BA,2924405,Pilão Arcado,10,Baluarte,00,,29244051000
BA,2924405,Pilão Arcado,15,Brejo da Serra,00,,29244051500
BA,2924405,Pilão Arcado,20,Saldanha,00,,29244052000
BA,2924504,Pindaí,05,Pindaí,00,,29245040500
BA,2924504,Pindaí,10,Guirapá,00,,29245041000
BA,2924603,Pindobaçu,05,Pindobaçu,00,,29246030500
BA,2924603,Pindobaçu,10,Bananeiras,00,,29246031000
BA,2924603,Pindobaçu,15,Carnaíba de Baixo,00,,29246031500
BA,2924603,Pindobaçu,25,Várzea Grande,00,,29246032500
BA,2924652,Pintadas,05,Pintadas,00,,29246520500
BA,2924678,Piraí do Norte,05,Piraí do Norte,00,,29246780500
BA,2924702,Piripá,05,Piripá,00,,29247020500
BA,2924801,Piritiba,05,Piritiba,00,,29248010500
BA,2924801,Piritiba,10,França,00,,29248011000
BA,2924801,Piritiba,15,Largo,00,,29248011500
BA,2924801,Piritiba,25,Porto Feliz,00,,29248012500
BA,2924900,Planaltino,05,Planaltino,00,,29249000500
BA,2924900,Planaltino,10,Ibitiguira,00,,29249001000
BA,2924900,Planaltino,15,Nova Itaípe,00,,29249001500
BA,2925006,Planalto,05,Planalto,00,,29250060500
BA,2925006,Planalto,10,Lucaia,00,,29250061000
BA,2925105,Poções,05,Poções,00,,29251050500
BA,2925204,Pojuca,05,Pojuca,00,,29252040500
BA,2925204,Pojuca,10,Miranga,00,,29252041000
BA,2925253,Ponto Novo,05,Ponto Novo,00,,29252530500
BA,2925303,Porto Seguro,05,Porto Seguro,00,,29253030500
BA,2925303,Porto Seguro,07,Arraial D'Ajuda,00,,29253030700
BA,2925303,Porto Seguro,10,Caraiva,00,,29253031000
BA,2925303,Porto Seguro,15,Vale Verde,00,,29253031500
BA,2925303,Porto Seguro,20,Trancoso,00,,29253032000
BA,2925402,Potiraguá,05,Potiraguá,00,,29254020500
BA,2925402,Potiraguá,10,Gurupá Mirim,00,,29254021000
BA,2925501,Prado,05,Prado,00,,29255010500
BA,2925501,Prado,10,Cumuruxatiba,00,,29255011000
BA,2925600,Presidente Dutra,05,Presidente Dutra,00,,29256000500
BA,2925600,Presidente Dutra,10,Campo Formoso,00,,29256001000
BA,2925709,Presidente Jânio Quadros,05,Presidente Jânio Quadros,00,,29257090500
BA,2925758,Presidente Tancredo Neves,05,Presidente Tancredo Neves,00,,29257580500
BA,2925808,Queimadas,05,Queimadas,00,,29258080500
BA,2925808,Queimadas,08,Coronel João Borges,00,,29258080800
BA,2925907,Quijingue,05,Quijingue,00,,29259070500
BA,2925907,Quijingue,10,Algodões,00,,29259071000
BA,2925931,Quixabeira,05,Quixabeira,00,,29259310500
BA,2925956,Rafael Jambeiro,05,Rafael Jambeiro,00,,29259560500
BA,2925956,Rafael Jambeiro,10,Argoim,00,,29259561000
BA,2925956,Rafael Jambeiro,15,Cajueiro,00,,29259561500
BA,2925956,Rafael Jambeiro,25,Paraguassú,00,,29259562500
BA,2926004,Remanso,05,Remanso,00,,29260040500
BA,2926004,Remanso,10,Poços,00,,29260041000
BA,2926103,Retirolândia,05,Retirolândia,00,,29261030500
BA,2926202,Riachão das Neves,05,Riachão das Neves,00,,29262020500
BA,2926202,Riachão das Neves,10,Cariparé,00,,29262021000
BA,2926202,Riachão das Neves,15,São José do Rio Grande,00,,29262021500
BA,2926301,Riachão do Jacuípe,05,Riachão do Jacuípe,00,,29263010500
BA,2926301,Riachão do Jacuípe,07,Barreiros,00,,29263010700
BA,2926400,Riacho de Santana,05,Riacho de Santana,00,,29264000500
BA,2926400,Riacho de Santana,10,Botuquara,00,,29264001000
BA,2926509,Ribeira do Amparo,05,Ribeira do Amparo,00,,29265090500
BA,2926608,Ribeira do Pombal,05,Ribeira do Pombal,00,,29266080500
BA,2926657,Ribeirão do Largo,05,Ribeirão do Largo,00,,29266570500
BA,2926657,Ribeirão do Largo,10,Nova Brasilia,00,,29266571000
BA,2926707,Rio de Contas,05,Rio de Contas,00,,29267070500
BA,2926707,Rio de Contas,10,Arapiranga,00,,29267071000
BA,2926707,Rio de Contas,15,Marcolino Moura,00,,29267071500
BA,2926806,Rio do Antônio,05,Rio do Antônio,00,,29268060500
BA,2926806,Rio do Antônio,10,Ibitira,00,,29268061000
BA,2926905,Rio do Pires,05,Rio do Pires,00,,29269050500
BA,2926905,Rio do Pires,10,Ibiajara,00,,29269051000
BA,2927002,Rio Real,05,Rio Real,00,,29270020500
BA,2927101,Rodelas,05,Rodelas,00,,29271010500
BA,2927200,Ruy Barbosa,05,Ruy Barbosa,00,,29272000500
BA,2927200,Ruy Barbosa,10,Morro das Flores,00,,29272001000
BA,2927200,Ruy Barbosa,15,Tapiraípe,00,,29272001500
BA,2927309,Salinas da Margarida,05,Salinas da Margarida,00,,29273090500
BA,2927408,Salvador,05,Salvador,06,Amaralina,29274080506
BA,2927408,Salvador,05,Salvador,07,Brotas,29274080507
BA,2927408,Salvador,05,Salvador,08,Conceição da Praia,29274080508
BA,2927408,Salvador,05,Salvador,09,Itapoã,29274080509
BA,2927408,Salvador,05,Salvador,10,Maré,29274080510
BA,2927408,Salvador,05,Salvador,11,Mares,29274080511
BA,2927408,Salvador,05,Salvador,12,Nazaré,29274080512
BA,2927408,Salvador,05,Salvador,13,Paripe,29274080513
BA,2927408,Salvador,05,Salvador,14,Passo,29274080514
BA,2927408,Salvador,05,Salvador,15,Penha,29274080515
BA,2927408,Salvador,05,Salvador,16,Periperi,29274080516
BA,2927408,Salvador,05,Salvador,17,Pilar,29274080517
BA,2927408,Salvador,05,Salvador,18,Pirajá,29274080518
BA,2927408,Salvador,05,Salvador,19,Plataforma,29274080519
BA,2927408,Salvador,05,Salvador,20,Santana,29274080520
BA,2927408,Salvador,05,Salvador,21,Santo Antônio,29274080521
BA,2927408,Salvador,05,Salvador,22,São Caetano,29274080522
BA,2927408,Salvador,05,Salvador,23,São Cristovão,29274080523
BA,2927408,Salvador,05,Salvador,24,São Pedro,29274080524
BA,2927408,Salvador,05,Salvador,25,Sé,29274080525
BA,2927408,Salvador,05,Salvador,26,Valéria,29274080526
BA,2927408,Salvador,05,Salvador,27,Vitória,29274080527
BA,2927507,Santa Bárbara,05,Santa Bárbara,00,,29275070500
BA,2927606,Santa Brígida,05,Santa Brígida,00,,29276060500
BA,2927705,Santa Cruz Cabrália,05,Santa Cruz Cabrália,00,,29277050500
BA,2927804,Santa Cruz da Vitória,05,Santa Cruz da Vitória,00,,29278040500
BA,2927903,Santa Inês,05,Santa Inês,00,,29279030500
BA,2928000,Santaluz,05,Santaluz,00,,29280000500
BA,2928000,Santaluz,20,Pereira,00,,29280002000
BA,2928059,Santa Luzia,05,Santa Luzia,00,,29280590500
BA,2928109,Santa Maria da Vitória,05,Santa Maria da Vitória,00,,29281090500
BA,2928109,Santa Maria da Vitória,10,Açudina,00,,29281091000
BA,2928109,Santa Maria da Vitória,15,Inhaúmas,00,,29281091500
BA,2928208,Santana,05,Santana,00,,29282080500
BA,2928208,Santana,10,Porto Novo,00,,29282081000
BA,2928307,Santanópolis,05,Santanópolis,00,,29283070500
BA,2928307,Santanópolis,10,Boa Espera,00,,29283071000
BA,2928406,Santa Rita de Cássia,05,Santa Rita de Cássia,00,,29284060500
BA,2928406,Santa Rita de Cássia,15,Malhada Grande,00,,29284061500
BA,2928505,Santa Teresinha,05,Santa Teresinha,00,,29285050500
BA,2928604,Santo Amaro,05,Santo Amaro,00,,29286040500
BA,2928604,Santo Amaro,10,Acupe,00,,29286041000
BA,2928604,Santo Amaro,15,Campinhos,00,,29286041500
BA,2928703,Santo Antônio de Jesus,05,Santo Antônio de Jesus,00,,29287030500
BA,2928802,Santo Estêvão,05,Santo Estêvão,00,,29288020500
BA,2928901,São Desidério,05,São Desidério,00,,29289010500
BA,2928901,São Desidério,10,Sítio Grande,00,,29289011000
BA,2928950,São Domingos,05,São Domingos,00,,29289500500
BA,2928950,São Domingos,25,Santo Antônio,00,,29289502500
BA,2929008,São Félix,05,São Félix,00,,29290080500
BA,2929008,São Félix,10,Outeiro Redondo,00,,29290081000
BA,2929057,São Félix do Coribe,05,São Félix do Coribe,00,,29290570500
BA,2929107,São Felipe,05,São Felipe,00,,29291070500
BA,2929107,São Felipe,10,Caraípe,00,,29291071000
BA,2929206,São Francisco do Conde,05,São Francisco do Conde,00,,29292060500
BA,2929206,São Francisco do Conde,10,Mataripe,00,,29292061000
BA,2929206,São Francisco do Conde,15,Monte Recôncavo,00,,29292061500
BA,2929255,São Gabriel,05,São Gabriel,00,,29292550500
BA,2929255,São Gabriel,15,Gameleira do Jacaré,00,,29292551500
BA,2929305,São Gonçalo dos Campos,05,São Gonçalo dos Campos,00,,29293050500
BA,2929305,São Gonçalo dos Campos,10,Afligidos,00,,29293051000
BA,2929305,São Gonçalo dos Campos,15,Sergi,00,,29293051500
BA,2929354,São José da Vitória,05,São José da Vitória,00,,29293540500
BA,2929370,São José do Jacuípe,05,São José do Jacuípe,00,,29293700500
BA,2929370,São José do Jacuípe,15,Itatiaia do Alto Bonito,00,,29293701500
BA,2929404,São Miguel das Matas,05,São Miguel das Matas,00,,29294040500
BA,2929503,São Sebastião do Passé,05,São Sebastião do Passé,00,,29295030500
BA,2929503,São Sebastião do Passé,10,Maracangalha,00,,29295031000
BA,2929503,São Sebastião do Passé,15,Jacuípe,00,,29295031500
BA,2929503,São Sebastião do Passé,20,Lamarão do Passé,00,,29295032000
BA,2929602,Sapeaçu,05,Sapeaçu,00,,29296020500
BA,2929602,Sapeaçu,10,Baixa do Palmeira,00,,29296021000
BA,2929701,Sátiro Dias,05,Sátiro Dias,00,,29297010500
BA,2929750,Saubara,05,Saubara,00,,29297500500
BA,2929750,Saubara,10,Bom Jesus dos Pobres,00,,29297501000
BA,2929750,Saubara,15,Cabuçu,00,,29297501500
BA,2929800,Saúde,05,Saúde,00,,29298000500
BA,2929909,Seabra,05,Seabra,00,,29299090500
BA,2929909,Seabra,10,Baraúnas,00,,29299091000
BA,2929909,Seabra,15,Várzea do Caldas,00,,29299091500
BA,2930006,Sebastião Laranjeiras,05,Sebastião Laranjeiras,00,,29300060500
BA,2930006,Sebastião Laranjeiras,10,Mandiroba,00,,29300061000
BA,2930105,Senhor do Bonfim,05,Senhor do Bonfim,00,,29301050500
BA,2930105,Senhor do Bonfim,15,Carrapichel,00,,29301051500
BA,2930105,Senhor do Bonfim,20,Igara,00,,29301052000
BA,2930105,Senhor do Bonfim,25,Tijuaçu,00,,29301052500
BA,2930154,Serra do Ramalho,05,Serra do Ramalho,00,,29301540500
BA,2930204,Sento Sé,05,Sento Sé,00,,29302040500
BA,2930204,Sento Sé,10,Amaniú,00,,29302041000
BA,2930204,Sento Sé,15,Américo Alves,00,,29302041500
BA,2930204,Sento Sé,20,Piçarrão,00,,29302042000
BA,2930204,Sento Sé,25,Cajuí,00,,29302042500
BA,2930204,Sento Sé,30,Minas do Mimoso,00,,29302043000
BA,2930204,Sento Sé,35,Piri,00,,29302043500
BA,2930303,Serra Dourada,05,Serra Dourada,00,,29303030500
BA,2930402,Serra Preta,05,Serra Preta,00,,29304020500
BA,2930501,Serrinha,05,Serrinha,00,,29305010500
BA,2930600,Serrolândia,05,Serrolândia,00,,29306000500
BA,2930709,Simões Filho,05,Simões Filho,00,,29307090500
BA,2930758,Sítio do Mato,05,Sítio do Mato,00,,29307580500
BA,2930758,Sítio do Mato,10,Gameleira da Lapa,00,,29307581000
BA,2930766,Sítio do Quinto,05,Sítio do Quinto,00,,29307660500
BA,2930774,Sobradinho,05,Sobradinho,00,,29307740500
BA,2930808,Souto Soares,05,Souto Soares,00,,29308080500
BA,2930808,Souto Soares,10,Cisterna,00,,29308081000
BA,2930808,Souto Soares,25,Segrêdo,00,,29308082500
BA,2930907,Tabocas do Brejo Velho,05,Tabocas do Brejo Velho,00,,29309070500
BA,2930907,Tabocas do Brejo Velho,10,Mariquita,00,,29309071000
BA,2931004,Tanhaçu,05,Tanhaçu,00,,29310040500
BA,2931004,Tanhaçu,10,Sussuarana,00,,29310041000
BA,2931053,Tanque Novo,05,Tanque Novo,00,,29310530500
BA,2931103,Tanquinho,05,Tanquinho,00,,29311030500
BA,2931202,Taperoá,05,Taperoá,00,,29312020500
BA,2931202,Taperoá,10,Camurugi,00,,29312021000
BA,2931301,Tapiramutá,05,Tapiramutá,00,,29313010500
BA,2931301,Tapiramutá,10,Volta Grande,00,,29313011000
BA,2931350,Teixeira de Freitas,05,Teixeira de Freitas,00,,29313500500
BA,2931350,Teixeira de Freitas,10,Cachoeira do Mato,00,,29313501000
BA,2931400,Teodoro Sampaio,05,Teodoro Sampaio,00,,29314000500
BA,2931400,Teodoro Sampaio,10,Buracica,00,,29314001000
