縣市代碼,縣市名稱,區里代碼,區鄉鎮名稱,村里代碼,村里名稱
68,桃園市,6800100,桃園區,6800100-009,永興里
68,桃園市,6800100,桃園區,6800100-010,汴洲里
68,桃園市,6800100,桃園區,6800100-011,永安里
68,桃園市,6800100,桃園區,6800100-012,東埔里
68,桃園市,6800100,桃園區,6800100-013,東門里
68,桃園市,6800100,桃園區,6800100-014,東山里
68,桃園市,6800100,桃園區,6800100-015,萬壽里
68,桃園市,6800100,桃園區,6800100-016,長安里
68,桃園市,6800100,桃園區,6800100-017,中埔里
68,桃園市,6800100,桃園區,6800100-018,西埔里
68,桃園市,6800100,桃園區,6800100-019,西門里
68,桃園市,6800100,桃園區,6800100-020,中和里
68,桃園市,6800100,桃園區,6800100-021,文昌里
68,桃園市,6800100,桃園區,6800100-022,新埔里
68,桃園市,6800100,桃園區,6800100-023,中山里
68,桃園市,6800100,桃園區,6800100-024,慈文里
68,桃園市,6800100,桃園區,6800100-025,西湖里
68,桃園市,6800100,桃園區,6800100-026,南門里
68,桃園市,6800100,桃園區,6800100-027,南華里
68,桃園市,6800100,桃園區,6800100-028,玉山里
68,桃園市,6800100,桃園區,6800100-029,中成里
68,桃園市,6800100,桃園區,6800100-030,中正里
68,桃園市,6800100,桃園區,6800100-031,北門里
68,桃園市,6800100,桃園區,6800100-032,雲林里
68,桃園市,6800100,桃園區,6800100-033,福林里
68,桃園市,6800100,桃園區,6800100-034,光興里
68,桃園市,6800100,桃園區,6800100-035,龍山里
68,桃園市,6800100,桃園區,6800100-036,龍岡里
68,桃園市,6800100,桃園區,6800100-037,成功里
68,桃園市,6800100,桃園區,6800100-038,青溪里
68,桃園市,6800100,桃園區,6800100-039,朝陽里
68,桃園市,6800100,桃園區,6800100-040,中興里
68,桃園市,6800100,桃園區,6800100-041,豐林里
68,桃園市,6800100,桃園區,6800100-042,建國里
68,桃園市,6800100,桃園區,6800100-043,大豐里
68,桃園市,6800100,桃園區,6800100-044,福安里
68,桃園市,6800100,桃園區,6800100-045,三民里
68,桃園市,6800100,桃園區,6800100-046,大興里
68,桃園市,6800100,桃園區,6800100-047,春日里
68,桃園市,6800100,桃園區,6800100-048,信光里
68,桃園市,6800100,桃園區,6800100-049,中寧里
68,桃園市,6800100,桃園區,6800100-050,同安里
68,桃園市,6800100,桃園區,6800100-051,莊敬里
68,桃園市,6800100,桃園區,6800100-052,文中里
68,桃園市,6800100,桃園區,6800100-053,泰山里
68,桃園市,6800100,桃園區,6800100-054,中路里
68,桃園市,6800100,桃園區,6800100-055,中德里
68,桃園市,6800100,桃園區,6800100-056,龍祥里
68,桃園市,6800100,桃園區,6800100-057,大有里
68,桃園市,6800100,桃園區,6800100-058,寶山里
68,桃園市,6800100,桃園區,6800100-059,龍鳳里
68,桃園市,6800100,桃園區,6800100-060,龍安里
68,桃園市,6800100,桃園區,6800100-061,自強里
68,桃園市,6800100,桃園區,6800100-062,中信里
68,桃園市,6800100,桃園區,6800100-063,長德里
68,桃園市,6800100,桃園區,6800100-064,中平里
68,桃園市,6800100,桃園區,6800100-065,中原里
68,桃園市,6800100,桃園區,6800100-066,中泰里
68,桃園市,6800100,桃園區,6800100-067,南埔里
68,桃園市,6800100,桃園區,6800100-068,寶慶里
68,桃園市,6800100,桃園區,6800100-069,北埔里
68,桃園市,6800100,桃園區,6800100-070,中聖里
68,桃園市,6800100,桃園區,6800100-071,龍壽里
68,桃園市,6800100,桃園區,6800100-072,同德里
68,桃園市,6800100,桃園區,6800100-073,明德里
68,桃園市,6800100,桃園區,6800100-074,寶安里
68,桃園市,6800100,桃園區,6800100-075,瑞慶里
68,桃園市,6800100,桃園區,6800100-076,三元里
68,桃園市,6800200,中壢區,6800200-001,龍平里
68,桃園市,6800200,中壢區,6800200-002,龍昌里
68,桃園市,6800200,中壢區,6800200-003,仁德里
68,桃園市,6800200,中壢區,6800200-004,永興里
68,桃園市,6800200,中壢區,6800200-005,內壢里
68,桃園市,6800200,中壢區,6800200-006,成功里
68,桃園市,6800200,中壢區,6800200-007,光明里
68,桃園市,6800200,中壢區,6800200-008,自立里
68,桃園市,6800200,中壢區,6800200-009,自強里
68,桃園市,6800200,中壢區,6800200-010,中堅里
68,桃園市,6800200,中壢區,6800200-011,龍興里
68,桃園市,6800200,中壢區,6800200-012,仁美里
68,桃園市,6800200,中壢區,6800200-013,仁愛里
68,桃園市,6800200,中壢區,6800200-014,新街里
68,桃園市,6800200,中壢區,6800200-015,中央里
68,桃園市,6800200,中壢區,6800200-016,普仁里
68,桃園市,6800200,中壢區,6800200-017,普義里
68,桃園市,6800200,中壢區,6800200-018,忠義里
68,桃園市,6800200,中壢區,6800200-019,中正里
68,桃園市,6800200,中壢區,6800200-020,興仁里
68,桃園市,6800200,中壢區,6800200-021,東興里
68,桃園市,6800200,中壢區,6800200-022,洽溪里
68,桃園市,6800200,中壢區,6800200-023,篤行里
68,桃園市,6800200,中壢區,6800200-024,新明里
68,桃園市,6800200,中壢區,6800200-025,新興里
68,桃園市,6800200,中壢區,6800200-026,中原里
68,桃園市,6800200,中壢區,6800200-027,內定里
68,桃園市,6800200,中壢區,6800200-028,中壢里
68,桃園市,6800200,中壢區,6800200-029,龍岡里
68,桃園市,6800200,中壢區,6800200-030,仁祥里
68,桃園市,6800200,中壢區,6800200-031,水尾里
68,桃園市,6800200,中壢區,6800200-032,青埔里
68,桃園市,6800200,中壢區,6800200-033,復興里
68,桃園市,6800200,中壢區,6800200-034,文化里
68,桃園市,6800200,中壢區,6800200-035,興國里
68,桃園市,6800200,中壢區,6800200-036,忠福里
68,桃園市,6800200,中壢區,6800200-037,信義里
68,桃園市,6800200,中壢區,6800200-038,石頭里
68,桃園市,6800200,中壢區,6800200-039,龍東里
68,桃園市,6800200,中壢區,6800200-040,中建里
68,桃園市,6800200,中壢區,6800200-041,興南里
68,桃園市,6800200,中壢區,6800200-042,後寮里
68,桃園市,6800200,中壢區,6800200-043,過嶺里
68,桃園市,6800200,中壢區,6800200-044,五權里
68,桃園市,6800200,中壢區,6800200-045,舊明里
68,桃園市,6800200,中壢區,6800200-046,芝芭里
68,桃園市,6800200,中壢區,6800200-047,月眉里
68,桃園市,6800200,中壢區,6800200-048,三民里
68,桃園市,6800200,中壢區,6800200-049,山東里
68,桃園市,6800200,中壢區,6800200-050,中榮里
68,桃園市,6800200,中壢區,6800200-051,內厝里
68,桃園市,6800200,中壢區,6800200-052,振興里
68,桃園市,6800200,中壢區,6800200-053,普慶里
68,桃園市,6800200,中壢區,6800200-054,興和里
68,桃園市,6800200,中壢區,6800200-055,永光里
68,桃園市,6800200,中壢區,6800200-056,復華里
68,桃園市,6800200,中壢區,6800200-057,忠孝里
68,桃園市,6800200,中壢區,6800200-058,福德里
68,桃園市,6800200,中壢區,6800200-059,和平里
68,桃園市,6800200,中壢區,6800200-060,普忠里
68,桃園市,6800200,中壢區,6800200-061,普強里
68,桃園市,6800200,中壢區,6800200-062,明德里
68,桃園市,6800200,中壢區,6800200-063,至善里
68,桃園市,6800200,中壢區,6800200-064,五福里
68,桃園市,6800200,中壢區,6800200-065,龍德里
68,桃園市,6800200,中壢區,6800200-066,正義里
68,桃園市,6800200,中壢區,6800200-067,龍安里
68,桃園市,6800200,中壢區,6800200-068,中山里
68,桃園市,6800200,中壢區,6800200-069,德義里
68,桃園市,6800200,中壢區,6800200-070,仁義里
68,桃園市,6800200,中壢區,6800200-071,華勛里
68,桃園市,6800200,中壢區,6800200-072,仁福里
68,桃園市,6800200,中壢區,6800200-073,幸福里
68,桃園市,6800200,中壢區,6800200-074,永福里
68,桃園市,6800200,中壢區,6800200-075,仁和里
68,桃園市,6800200,中壢區,6800200-076,華愛里
68,桃園市,6800200,中壢區,6800200-077,莊敬里
68,桃園市,6800200,中壢區,6800200-078,自治里
68,桃園市,6800200,中壢區,6800200-079,健行里
68,桃園市,6800200,中壢區,6800200-080,興平里
68,桃園市,6800200,中壢區,6800200-081,中興里
68,桃園市,6800200,中壢區,6800200-082,龍慈里
68,桃園市,6800200,中壢區,6800200-083,自信里
68,桃園市,6800200,中壢區,6800200-084,林森里
68,桃園市,6800200,中壢區,6800200-085,金華里
68,桃園市,6800300,大溪區,6800300-001,興和里
68,桃園市,6800300,大溪區,6800300-002,福仁里
68,桃園市,6800300,大溪區,6800300-003,一心里
68,桃園市,6800300,大溪區,6800300-004,一德里
68,桃園市,6800300,大溪區,6800300-005,月眉里
68,桃園市,6800300,大溪區,6800300-006,永福里
68,桃園市,6800300,大溪區,6800300-007,美華里
68,桃園市,6800300,大溪區,6800300-008,福安里
68,桃園市,6800300,大溪區,6800300-009,復興里
68,桃園市,6800300,大溪區,6800300-010,新峰里
68,桃園市,6800300,大溪區,6800300-011,康安里
68,桃園市,6800300,大溪區,6800300-012,義和里
68,桃園市,6800300,大溪區,6800300-013,瑞興里
68,桃園市,6800300,大溪區,6800300-014,中新里
68,桃園市,6800300,大溪區,6800300-015,仁義里
68,桃園市,6800300,大溪區,6800300-016,僑愛里
68,桃園市,6800300,大溪區,6800300-017,仁善里
68,桃園市,6800300,大溪區,6800300-018,仁愛里
68,桃園市,6800300,大溪區,6800300-019,仁武里
68,桃園市,6800300,大溪區,6800300-020,員林里
68,桃園市,6800300,大溪區,6800300-021,南興里
68,桃園市,6800300,大溪區,6800300-022,瑞源里
68,桃園市,6800300,大溪區,6800300-023,光明里
68,桃園市,6800300,大溪區,6800300-024,三元里
68,桃園市,6800300,大溪區,6800300-025,田心里
68,桃園市,6800300,大溪區,6800300-026,仁文里
68,桃園市,6800300,大溪區,6800300-027,仁和里
68,桃園市,6800400,楊梅區,6800400-001,楊梅里
68,桃園市,6800400,楊梅區,6800400-002,楊江里
68,桃園市,6800400,楊梅區,6800400-003,紅梅里
68,桃園市,6800400,楊梅區,6800400-004,永寧里
68,桃園市,6800400,楊梅區,6800400-005,大平里
68,桃園市,6800400,楊梅區,6800400-006,東流里
68,桃園市,6800400,楊梅區,6800400-007,水美里
68,桃園市,6800400,楊梅區,6800400-008,上田里
68,桃園市,6800400,楊梅區,6800400-009,梅新里
68,桃園市,6800400,楊梅區,6800400-010,大同里
68,桃園市,6800400,楊梅區,6800400-011,埔心里
68,桃園市,6800400,楊梅區,6800400-012,金龍里
68,桃園市,6800400,楊梅區,6800400-013,瑞塘里
68,桃園市,6800400,楊梅區,6800400-014,四維里
68,桃園市,6800400,楊梅區,6800400-015,梅溪里
68,桃園市,6800400,楊梅區,6800400-016,高山里
68,桃園市,6800400,楊梅區,6800400-017,高榮里
68,桃園市,6800400,楊梅區,6800400-018,仁美里
68,桃園市,6800400,楊梅區,6800400-019,光華里
68,桃園市,6800400,楊梅區,6800400-020,富岡里
68,桃園市,6800400,楊梅區,6800400-021,豐野里
68,桃園市,6800400,楊梅區,6800400-022,員本里
68,桃園市,6800400,楊梅區,6800400-023,瑞原里
68,桃園市,6800400,楊梅區,6800400-024,三湖里
68,桃園市,6800400,楊梅區,6800400-025,上湖里
68,桃園市,6800400,楊梅區,6800400-026,中山里
68,桃園市,6800400,楊梅區,6800400-027,楊明里
68,桃園市,6800400,楊梅區,6800400-028,金溪里
68,桃園市,6800400,楊梅區,6800400-029,裕成里
68,桃園市,6800400,楊梅區,6800400-030,秀才里
68,桃園市,6800400,楊梅區,6800400-031,青山里
68,桃園市,6800400,楊梅區,6800400-032,新榮里
68,桃園市,6800400,楊梅區,6800400-033,雙榮里
68,桃園市,6800400,楊梅區,6800400-034,瑞坪里
68,桃園市,6800400,楊梅區,6800400-035,永平里
68,桃園市,6800400,楊梅區,6800400-036,瑞溪里
68,桃園市,6800400,楊梅區,6800400-037,高上里
68,桃園市,6800400,楊梅區,6800400-038,富豐里
68,桃園市,6800400,楊梅區,6800400-039,裕新里
68,桃園市,6800400,楊梅區,6800400-040,三民里
68,桃園市,6800400,楊梅區,6800400-041,頭湖里
68,桃園市,6800500,蘆竹區,6800500-001,新興里
68,桃園市,6800500,蘆竹區,6800500-002,中福里
68,桃園市,6800500,蘆竹區,6800500-003,新莊里
68,桃園市,6800500,蘆竹區,6800500-004,大竹里
68,桃園市,6800500,蘆竹區,6800500-006,蘆竹里
68,桃園市,6800500,蘆竹區,6800500-007,南崁里
68,桃園市,6800500,蘆竹區,6800500-008,錦興里
68,桃園市,6800500,蘆竹區,6800500-009,五福里
68,桃園市,6800500,蘆竹區,6800500-010,內厝里
68,桃園市,6800500,蘆竹區,6800500-011,山鼻里
68,桃園市,6800500,蘆竹區,6800500-012,山腳里
68,桃園市,6800500,蘆竹區,6800500-013,外社里
68,桃園市,6800500,蘆竹區,6800500-014,坑子里
68,桃園市,6800500,蘆竹區,6800500-015,坑口里
68,桃園市,6800500,蘆竹區,6800500-016,海湖里
68,桃園市,6800500,蘆竹區,6800500-017,南榮里
68,桃園市,6800500,蘆竹區,6800500-018,南興里
68,桃園市,6800500,蘆竹區,6800500-019,長興里
68,桃園市,6800500,蘆竹區,6800500-020,錦中里
68,桃園市,6800500,蘆竹區,6800500-021,富竹里
68,桃園市,6800500,蘆竹區,6800500-022,上竹里
68,桃園市,6800500,蘆竹區,6800500-023,宏竹里
68,桃園市,6800500,蘆竹區,6800500-024,瓦窯里
68,桃園市,6800500,蘆竹區,6800500-025,營盤里
68,桃園市,6800500,蘆竹區,6800500-026,羊稠里
68,桃園市,6800500,蘆竹區,6800500-027,順興里
68,桃園市,6800500,蘆竹區,6800500-028,福昌里
68,桃園市,6800500,蘆竹區,6800500-029,福興里
68,桃園市,6800500,蘆竹區,6800500-030,蘆興里
68,桃園市,6800500,蘆竹區,6800500-031,長壽里
68,桃園市,6800500,蘆竹區,6800500-032,吉祥里
68,桃園市,6800500,蘆竹區,6800500-033,中山里
68,桃園市,6800500,蘆竹區,6800500-034,福祿里
68,桃園市,6800500,蘆竹區,6800500-035,興榮里
68,桃園市,6800500,蘆竹區,6800500-036,中興里
68,桃園市,6800500,蘆竹區,6800500-037,上興里
68,桃園市,6800500,蘆竹區,6800500-038,營福里
68,桃園市,6800600,大園區,6800600-001,大園里
68,桃園市,6800600,大園區,6800600-002,田心里
68,桃園市,6800600,大園區,6800600-003,溪海里
68,桃園市,6800600,大園區,6800600-004,和平里
68,桃園市,6800600,大園區,6800600-005,橫峰里
68,桃園市,6800600,大園區,6800600-006,五權里
68,桃園市,6800600,大園區,6800600-007,埔心里
68,桃園市,6800600,大園區,6800600-008,大海里
68,桃園市,6800600,大園區,6800600-010,三石里
68,桃園市,6800600,大園區,6800600-011,菓林里
68,桃園市,6800600,大園區,6800600-012,竹圍里
68,桃園市,6800600,大園區,6800600-013,海口里
68,桃園市,6800600,大園區,6800600-014,沙崙里
68,桃園市,6800600,大園區,6800600-015,後厝里
68,桃園市,6800600,大園區,6800600-016,圳頭里
68,桃園市,6800600,大園區,6800600-017,內海里
68,桃園市,6800600,大園區,6800600-018,北港里
68,桃園市,6800600,大園區,6800600-019,南港里
68,桃園市,6800700,龜山區,6800700-001,楓樹里
68,桃園市,6800700,龜山區,6800700-002,龜山里
68,桃園市,6800700,龜山區,6800700-003,兔坑里
68,桃園市,6800700,龜山區,6800700-004,大同里
68,桃園市,6800700,龜山區,6800700-005,山福里
68,桃園市,6800700,龜山區,6800700-006,山頂里
68,桃園市,6800700,龜山區,6800700-007,陸光里
68,桃園市,6800700,龜山區,6800700-008,精忠里
68,桃園市,6800700,龜山區,6800700-009,公西里
68,桃園市,6800700,龜山區,6800700-010,樂善里
68,桃園市,6800700,龜山區,6800700-011,南上里
68,桃園市,6800700,龜山區,6800700-012,大坑里
68,桃園市,6800700,龜山區,6800700-013,中興里
68,桃園市,6800700,龜山區,6800700-014,山德里
68,桃園市,6800700,龜山區,6800700-015,新路里
68,桃園市,6800700,龜山區,6800700-016,嶺頂里
68,桃園市,6800700,龜山區,6800700-017,龍壽里
68,桃園市,6800700,龜山區,6800700-018,舊路里
68,桃園市,6800700,龜山區,6800700-019,大崗里
68,桃園市,6800700,龜山區,6800700-020,文化里
68,桃園市,6800700,龜山區,6800700-021,南美里
68,桃園市,6800700,龜山區,6800700-022,幸福里
68,桃園市,6800700,龜山區,6800700-023,福源里
68,桃園市,6800700,龜山區,6800700-024,龍華里
68,桃園市,6800700,龜山區,6800700-025,迴龍里
68,桃園市,6800700,龜山區,6800700-026,新嶺里
68,桃園市,6800700,龜山區,6800700-027,大湖里
68,桃園市,6800700,龜山區,6800700-028,大華里
68,桃園市,6800700,龜山區,6800700-029,長庚里
68,桃園市,6800700,龜山區,6800700-030,新興里
68,桃園市,6800800,八德區,6800800-001,興仁里
68,桃園市,6800800,八德區,6800800-002,福興里
68,桃園市,6800800,八德區,6800800-003,瑞豐里
68,桃園市,6800800,八德區,6800800-004,瑞發里
68,桃園市,6800800,八德區,6800800-005,瑞德里
68,桃園市,6800800,八德區,6800800-006,瑞祥里
68,桃園市,6800800,八德區,6800800-007,廣興里
68,桃園市,6800800,八德區,6800800-008,廣隆里
68,桃園市,6800800,八德區,6800800-009,竹園里
68,桃園市,6800800,八德區,6800800-010,霄裡里
68,桃園市,6800800,八德區,6800800-011,茄苳里
68,桃園市,6800800,八德區,6800800-012,高明里
68,桃園市,6800800,八德區,6800800-013,白鷺里
68,桃園市,6800800,八德區,6800800-014,大湳里
68,桃園市,6800800,八德區,6800800-015,大安里
68,桃園市,6800800,八德區,6800800-016,大興里
68,桃園市,6800800,八德區,6800800-017,大和里
68,桃園市,6800800,八德區,6800800-018,大同里
68,桃園市,6800800,八德區,6800800-019,大成里
68,桃園市,6800800,八德區,6800800-020,大義里
68,桃園市,6800800,八德區,6800800-021,大忠里
68,桃園市,6800800,八德區,6800800-022,大福里
68,桃園市,6800800,八德區,6800800-023,大勇里
68,桃園市,6800800,八德區,6800800-024,大信里
68,桃園市,6800800,八德區,6800800-025,大華里
68,桃園市,6800800,八德區,6800800-026,大仁里
68,桃園市,6800800,八德區,6800800-027,大智里
68,桃園市,6800800,八德區,6800800-028,瑞泰里
68,桃園市,6800800,八德區,6800800-029,大昌里
68,桃園市,6800800,八德區,6800800-030,大正里
68,桃園市,6800800,八德區,6800800-031,大強里
68,桃園市,6800800,八德區,6800800-032,大發里
68,桃園市,6800800,八德區,6800800-033,大明里
68,桃園市,6800800,八德區,6800800-034,大竹里
68,桃園市,6800800,八德區,6800800-035,大慶里
68,桃園市,6800800,八德區,6800800-036,大千里
68,桃園市,6800800,八德區,6800800-037,大榮里
68,桃園市,6800800,八德區,6800800-038,茄明里
68,桃園市,6800800,八德區,6800800-039,高城里
68,桃園市,6800800,八德區,6800800-040,瑞興里
68,桃園市,6800800,八德區,6800800-041,大愛里
68,桃園市,6800800,八德區,6800800-042,大宏里
68,桃園市,6800800,八德區,6800800-043,大漢里
68,桃園市,6800800,八德區,6800800-044,廣德里
68,桃園市,6800800,八德區,6800800-045,龍友里
68,桃園市,6800800,八德區,6800800-046,陸光里
68,桃園市,6800800,八德區,6800800-047,永豐里
68,桃園市,6800800,八德區,6800800-048,大順里
68,桃園市,6800900,龍潭區,6800900-001,黃唐里
68,桃園市,6800900,龍潭區,6800900-002,中山里
68,桃園市,6800900,龍潭區,6800900-003,烏林里
68,桃園市,6800900,龍潭區,6800900-004,高平里
68,桃園市,6800900,龍潭區,6800900-006,凌雲里
68,桃園市,6800900,龍潭區,6800900-007,八德里
68,桃園市,6800900,龍潭區,6800900-008,三水里
68,桃園市,6800900,龍潭區,6800900-009,上林里
68,桃園市,6800900,龍潭區,6800900-010,中正里
68,桃園市,6800900,龍潭區,6800900-011,龍潭里
68,桃園市,6800900,龍潭區,6800900-012,高原里
68,桃園市,6800900,龍潭區,6800900-013,九龍里
68,桃園市,6800900,龍潭區,6800900-014,中興里
68,桃園市,6800900,龍潭區,6800900-015,佳安里
68,桃園市,6800900,龍潭區,6800900-016,三和里
68,桃園市,6800900,龍潭區,6800900-017,三坑里
68,桃園市,6800900,龍潭區,6800900-018,大平里
68,桃園市,6800900,龍潭區,6800900-019,三林里
68,桃園市,6800900,龍潭區,6800900-020,永興里
68,桃園市,6800900,龍潭區,6800900-021,烏樹林里
68,桃園市,6800900,龍潭區,6800900-022,百年里
68,桃園市,6800900,龍潭區,6800900-023,龍祥里
68,桃園市,6800900,龍潭區,6800900-024,聖德里
68,桃園市,6800900,龍潭區,6800900-025,龍星里
68,桃園市,6800900,龍潭區,6800900-026,上華里
68,桃園市,6800900,龍潭區,6800900-027,武漢里
68,桃園市,6800900,龍潭區,6800900-028,東興里
68,桃園市,6800900,龍潭區,6800900-029,北興里
68,桃園市,6800900,龍潭區,6800900-030,建林里
68,桃園市,6800900,龍潭區,6800900-031,富林里
68,桃園市,6801000,平鎮區,6801000-001,雙連里
68,桃園市,6801000,平鎮區,6801000-002,高雙里
68,桃園市,6801000,平鎮區,6801000-003,復旦里
68,桃園市,6801000,平鎮區,6801000-004,廣興里
68,桃園市,6801000,平鎮區,6801000-005,義民里
68,桃園市,6801000,平鎮區,6801000-006,宋屋里
68,桃園市,6801000,平鎮區,6801000-007,新勢里
68,桃園市,6801000,平鎮區,6801000-008,新富里
68,桃園市,6801000,平鎮區,6801000-009,北勢里
68,桃園市,6801000,平鎮區,6801000-010,北興里
68,桃園市,6801000,平鎮區,6801000-011,北貴里
68,桃園市,6801000,平鎮區,6801000-012,平鎮里
68,桃園市,6801000,平鎮區,6801000-013,南勢里
68,桃園市,6801000,平鎮區,6801000-014,莊敬里
68,桃園市,6801000,平鎮區,6801000-015,山峰里
68,桃園市,6801000,平鎮區,6801000-016,湧光里
68,桃園市,6801000,平鎮區,6801000-017,龍恩里
68,桃園市,6801000,平鎮區,6801000-018,東社里
68,桃園市,6801000,平鎮區,6801000-019,龍興里
68,桃園市,6801000,平鎮區,6801000-020,貿易里
68,桃園市,6801000,平鎮區,6801000-021,忠貞里
68,桃園市,6801000,平鎮區,6801000-022,中正里
68,桃園市,6801000,平鎮區,6801000-023,建安里
68,桃園市,6801000,平鎮區,6801000-024,東勢里
68,桃園市,6801000,平鎮區,6801000-025,東安里
68,桃園市,6801000,平鎮區,6801000-026,新安里
68,桃園市,6801000,平鎮區,6801000-027,鎮興里
68,桃園市,6801000,平鎮區,6801000-028,義興里
68,桃園市,6801000,平鎮區,6801000-029,湧豐里
68,桃園市,6801000,平鎮區,6801000-030,湧安里
68,桃園市,6801000,平鎮區,6801000-031,廣達里
68,桃園市,6801000,平鎮區,6801000-032,福林里
68,桃園市,6801000,平鎮區,6801000-033,金星里
68,桃園市,6801000,平鎮區,6801000-034,廣仁里
68,桃園市,6801000,平鎮區,6801000-035,新貴里
68,桃園市,6801000,平鎮區,6801000-036,北富里
68,桃園市,6801000,平鎮區,6801000-037,新榮里
68,桃園市,6801000,平鎮區,6801000-038,華安里
68,桃園市,6801000,平鎮區,6801000-039,金陵里
68,桃園市,6801000,平鎮區,6801000-040,北安里
68,桃園市,6801000,平鎮區,6801000-041,北華里
68,桃園市,6801000,平鎮區,6801000-042,復興里
68,桃園市,6801000,平鎮區,6801000-043,平興里
68,桃園市,6801000,平鎮區,6801000-044,新英里
68,桃園市,6801000,平鎮區,6801000-045,平安里
68,桃園市,6801000,平鎮區,6801000-046,平南里
68,桃園市,6801100,新屋區,6801100-001,新屋里
68,桃園市,6801100,新屋區,6801100-002,新生里
68,桃園市,6801100,新屋區,6801100-003,後湖里
68,桃園市,6801100,新屋區,6801100-004,清華里
68,桃園市,6801100,新屋區,6801100-005,頭洲里
68,桃園市,6801100,新屋區,6801100-006,埔頂里
68,桃園市,6801100,新屋區,6801100-007,九斗里
68,桃園市,6801100,新屋區,6801100-008,社子里
68,桃園市,6801100,新屋區,6801100-009,東明里
68,桃園市,6801100,新屋區,6801100-010,石磊里
68,桃園市,6801100,新屋區,6801100-011,下埔里
68,桃園市,6801100,新屋區,6801100-012,下田里
68,桃園市,6801100,新屋區,6801100-013,石牌里
68,桃園市,6801100,新屋區,6801100-014,赤欄里
68,桃園市,6801100,新屋區,6801100-015,永興里
68,桃園市,6801100,新屋區,6801100-016,永安里
68,桃園市,6801100,新屋區,6801100-017,笨港里
68,桃園市,6801100,新屋區,6801100-018,深圳里
68,桃園市,6801100,新屋區,6801100-019,蚵間里
68,桃園市,6801100,新屋區,6801100-020,槺榔里
68,桃園市,6801100,新屋區,6801100-021,後庄里
68,桃園市,6801100,新屋區,6801100-022,大坡里
68,桃園市,6801100,新屋區,6801100-023,望間里
68,桃園市,6801200,觀音區,6801200-001,觀音里
68,桃園市,6801200,觀音區,6801200-002,白玉里
68,桃園市,6801200,觀音區,6801200-003,廣興里
68,桃園市,6801200,觀音區,6801200-004,大潭里
68,桃園市,6801200,觀音區,6801200-005,武威里
68,桃園市,6801200,觀音區,6801200-006,保生里
68,桃園市,6801200,觀音區,6801200-007,三和里
68,桃園市,6801200,觀音區,6801200-008,新興里
68,桃園市,6801200,觀音區,6801200-009,坑尾里
68,桃園市,6801200,觀音區,6801200-010,金湖里
68,桃園市,6801200,觀音區,6801200-011,藍埔里
68,桃園市,6801200,觀音區,6801200-012,大同里
68,桃園市,6801200,觀音區,6801200-013,大堀里
68,桃園市,6801200,觀音區,6801200-014,崙坪里
68,桃園市,6801200,觀音區,6801200-015,富源里
68,桃園市,6801200,觀音區,6801200-016,上大里
68,桃園市,6801200,觀音區,6801200-017,新坡里
68,桃園市,6801200,觀音區,6801200-018,廣福里
68,桃園市,6801200,觀音區,6801200-019,塔腳里
68,桃園市,6801200,觀音區,6801200-020,保障里
68,桃園市,6801200,觀音區,6801200-021,草漯里
68,桃園市,6801200,觀音區,6801200-022,樹林里
68,桃園市,6801200,觀音區,6801200-023,富林里
68,桃園市,6801200,觀音區,6801200-024,草新里
68,桃園市,6801300,復興區,6801300-001,三民里
68,桃園市,6801300,復興區,6801300-002,澤仁里
68,桃園市,6801300,復興區,6801300-003,義盛里
68,桃園市,6801300,復興區,6801300-004,霞雲里
68,桃園市,6801300,復興區,6801300-005,長興里
68,桃園市,6801300,復興區,6801300-006,三光里
68,桃園市,6801300,復興區,6801300-007,奎輝里
68,桃園市,6801300,復興區,6801300-008,華陵里
68,桃園市,6801300,復興區,6801300-009,羅浮里
68,桃園市,6801300,復興區,6801300-010,高義里
10004,新竹縣,1000401,竹北市,1000401-001,斗崙里
10004,新竹縣,1000401,竹北市,1000401-002,鹿場里
10004,新竹縣,1000401,竹北市,1000401-003,東平里
10004,新竹縣,1000401,竹北市,1000401-004,中興里
10004,新竹縣,1000401,竹北市,1000401-005,隘口里
10004,新竹縣,1000401,竹北市,1000401-006,東海里
10004,新竹縣,1000401,竹北市,1000401-007,竹北里
10004,新竹縣,1000401,竹北市,1000401-008,竹仁里
10004,新竹縣,1000401,竹北市,1000401-009,竹義里
10004,新竹縣,1000401,竹北市,1000401-010,泰和里
10004,新竹縣,1000401,竹北市,1000401-011,新社里
10004,新竹縣,1000401,竹北市,1000401-012,聯興里
10004,新竹縣,1000401,竹北市,1000401-013,麻園里
10004,新竹縣,1000401,竹北市,1000401-014,溪州里
10004,新竹縣,1000401,竹北市,1000401-015,白地里
10004,新竹縣,1000401,竹北市,1000401-016,新港里
10004,新竹縣,1000401,竹北市,1000401-017,大義里
10004,新竹縣,1000401,竹北市,1000401-018,崇義里
10004,新竹縣,1000401,竹北市,1000401-019,大眉里
10004,新竹縣,1000401,竹北市,1000401-020,尚義里
10004,新竹縣,1000401,竹北市,1000401-021,十興里
10004,新竹縣,1000401,竹北市,1000401-022,新國里
10004,新竹縣,1000401,竹北市,1000401-023,新庄里
10004,新竹縣,1000401,竹北市,1000401-024,北崙里
10004,新竹縣,1000401,竹北市,1000401-025,新崙里
10004,新竹縣,1000401,竹北市,1000401-026,福德里
10004,新竹縣,1000401,竹北市,1000401-027,東興里
10004,新竹縣,1000401,竹北市,1000401-028,北興里
